addr,name,class,obj,status,reason,seeds_passed,seeds_total,z3_proven
0xdec70,interface_dispose_from_old_map,stubbable,interface.obj,error,emulation_error,0,50,0
0xdec80,interface_dispose,stubbable,interface.obj,error,emulation_error,0,50,0
0xded20,interface_get_color,stubbable,interface.obj,fail,divergence,0,50,0
0xdeda0,interface_draw_text,stubbable,interface.obj,fail,divergence,0,50,0
0xdfea0,interface_initialize_for_new_map,stubbable,interface.obj,error,emulation_error,0,50,0
0xdfdc0,interface_draw_splitscreen_dividers,stubbable,interface.obj,pass,,50,50,0
0xf67b0,item_activate_equipment_effect,stubbable,items.obj,pass,,50,50,0
0xf67f0,FUN_000f67f0,stubbable,items.obj,pass,,50,50,0
0xf6860,item_begin_garbage_collection,stubbable,items.obj,pass,,50,50,0
0xf68b0,FUN_000f68b0,stubbable,items.obj,pass,,50,50,0
0xf6910,item_activate,stubbable,items.obj,pass,,50,50,0
0xf6970,dangerous_items_near_player,stubbable,items.obj,pass,,50,50,0
0xf69c0,item_attach_to_unit,stubbable,items.obj,pass,,50,50,0
0xf6af0,item_detonate,stubbable,items.obj,pass,,50,50,0
0xf6b80,FUN_000f6b80,stubbable,items.obj,pass,,50,50,0
0xf6d60,item_set_position,stubbable,items.obj,pass,,50,50,0
0xffe10,FUN_000ffe10,stubbable,main.obj,pass,,50,50,0
0xffe30,FUN_000ffe30,stubbable,main.obj,pass,,50,50,0
0xffe50,FUN_000ffe50,stubbable,main.obj,pass,,50,50,0
0xffe70,FUN_000ffe70,stubbable,main.obj,pass,,50,50,0
0xffe90,FUN_000ffe90,stubbable,main.obj,pass,,50,50,0
0xfff70,set_game_connection,data_only,main.obj,pass,,50,50,0
0xfff80,game_connection,data_only,main.obj,pass,,50,50,0
0x100000,main_defer_map_map_change,data_only,main.obj,pass,,50,50,0
0x100050,main_get_multiplayer_map_name,data_only,main.obj,pass,,50,50,0
0x100080,main_get_difficulty,data_only,main.obj,pass,,50,50,0
0x1005d0,main_precache_map_tick,stubbable,main.obj,pass,,50,50,0
0x100620,main_goto_main_menu,data_only,main.obj,pass,,50,50,0
0x1006b0,main_reset_player_actions,stubbable,main.obj,pass,,50,50,0
0x1006c0,main_change_map_name_in_progress,data_only,main.obj,pass,,50,50,0
0x101970,main_rasterizer_throttle,data_only,main.obj,error,emulation_error,0,50,0
0x101c90,main_lost_map,data_only,main.obj,pass,,50,50,0
0x101ca0,main_start_time,data_only,main.obj,pass,,50,50,0
0x101d90,main_save_current_solo_map,stubbable,main.obj,error,timeout,0,0,0
0xe0500,xbox_demos_launch,stubbable,marketing_and_strategic_business_development.obj,pass,,50,50,0
0xe0430,xbox_demos_available,stubbable,marketing_and_strategic_business_development.obj,pass,,50,50,0
0xe04a0,clean_up_for_image_launch,stubbable,marketing_and_strategic_business_development.obj,pass,,50,50,0
0x129130,FUN_00129130,stubbable,network_game_globals.obj,fail,divergence,0,50,0
0x129cf0,FUN_00129cf0,stubbable,network_game_globals.obj,fail,divergence,85,90,0
0x12a000,network_game_in_progress,data_only,network_game_globals.obj,pass,,50,50,0
0x12a160,network_game_accept_remote_connections,data_only,network_game_globals.obj,pass,,50,50,0
0x12a170,network_game_is_splitscreen_local,data_only,network_game_globals.obj,pass,,50,50,0
0x12a1d0,network_game_server_get,data_only,network_game_globals.obj,pass,,50,50,0
0x12a240,network_game_client_get,data_only,network_game_globals.obj,pass,,50,50,0
0x12a780,network_game_abort,data_only,network_game_globals.obj,pass,,50,50,0
0x129980,FUN_00129980,leaf,network_game_globals.obj,pass,,90,90,0
0x12a020,network_game_set_number_of_games_played,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a060,network_game_set_random_seed,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a0a0,FUN_0012a0a0,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a0d0,network_game_player_is_local,data_only,network_game_globals.obj,pass,,50,50,0
0x12a150,network_game_set_accept_remote_connections,data_only,network_game_globals.obj,pass,,50,50,0
0x12a190,FUN_0012a190,data_only,network_game_globals.obj,pass,,50,50,0
0x12a1a0,FUN_0012a1a0,data_only,network_game_globals.obj,pass,,50,50,0
0x12a250,FUN_0012a250,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a690,network_game_client_get_local_machine_index,data_only,network_game_globals.obj,pass,,50,50,0
0x12a6c0,network_game_client_local_player_quit,data_only,network_game_globals.obj,pass,,50,50,0
0x12a790,network_game_client_all_local_players_have_quit,data_only,network_game_globals.obj,pass,,50,50,0
0x12a7a0,FUN_0012a7a0,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a830,network_game_get_number_of_games_played,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a890,FUN_0012a890,stubbable,network_game_globals.obj,pass,,50,50,0
0x12a920,network_player_reset,stubbable,network_game_globals.obj,pass,,50,50,0
0x124a30,network_game_client_get_state,stubbable,network_client_manager.obj,pass,,50,50,0
0x124c40,FUN_00124c40,stubbable,network_client_manager.obj,pass,,50,50,0
0x124cc0,FUN_00124cc0,stubbable,network_client_manager.obj,pass,,50,50,0
0x125710,network_game_client_get_seconds_to_game_start,stubbable,network_client_manager.obj,pass,,50,50,0
0x125750,network_game_client_switch_to_postgame,stubbable,network_client_manager.obj,pass,,50,50,0
0x1257a0,network_game_client_get_machine_index,stubbable,network_client_manager.obj,pass,,50,50,0
0x1257e0,network_game_client_get_available_games,stubbable,network_client_manager.obj,pass,,50,50,0
0x125820,network_game_client_get_error,stubbable,network_client_manager.obj,pass,,50,50,0
0x125860,network_client_get_oos,stubbable,network_client_manager.obj,pass,,50,50,0
0x126000,FUN_00126000,stubbable,network_client_manager.obj,pass,,50,50,0
0x126b60,FUN_00126b60,stubbable,network_client_manager.obj,pass,,50,50,0
0x126ce0,FUN_00126ce0,stubbable,network_client_manager.obj,pass,,50,50,0
0x126db0,FUN_00126db0,stubbable,network_client_manager.obj,pass,,50,50,0
0x126f40,network_game_client_idle,stubbable,network_client_manager.obj,pass,,50,50,0
0x125610,network_client_switch_to_postgame,stubbable,network_client_manager.obj,pass,,50,50,0
0x127ea0,FUN_00127ea0,leaf,network_client_message_handler.obj,fail,divergence,3,50,0
0x1277f0,FUN_001277f0,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x1278d0,FUN_001278d0,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x1279a0,FUN_001279a0,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x127a50,FUN_00127a50,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x127b10,FUN_00127b10,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x127bd0,FUN_00127bd0,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x127c90,FUN_00127c90,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x127d30,FUN_00127d30,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x127df0,FUN_00127df0,stubbable,network_client_message_handler.obj,pass,,50,50,0
0x11a230,FUN_0011a230,stubbable,network_messages.obj,pass,,49,50,0
0x11a2d0,FUN_0011a2d0,stubbable,network_messages.obj,pass,,50,50,0
0x11a700,FUN_0011a700,stubbable,network_messages.obj,pass,,19,50,0
0x11a8e0,FUN_0011a8e0,leaf,network_messages.obj,pass,,0,0,1
0x11aa40,FUN_0011aa40,stubbable,network_messages.obj,pass,,90,90,0
0x11b650,FUN_0011b650,stubbable,network_messages.obj,pass,,22,50,0
0x11b750,FUN_0011b750,stubbable,network_messages.obj,pass,,26,50,0
0x11b850,hashtable_new,stubbable,network_messages.obj,pass,,50,50,0
0x11b950,hashtable_set_user_data,leaf,network_messages.obj,pass,,0,0,1
0x11b960,hashtable_dispose,data_only,network_messages.obj,pass,,50,50,0
0x11bb70,FUN_0011bb70,data_only,network_messages.obj,pass,,50,50,0
0x11bc20,FUN_0011bc20,data_only,network_messages.obj,pass,,50,50,0
0x11be10,FUN_0011be10,stubbable,network_messages.obj,fail,divergence,0,50,0
0x11beb0,FUN_0011beb0,data_only,network_messages.obj,pass,,50,50,0
0x11c0f0,FUN_0011c0f0,data_only,network_messages.obj,pass,,50,50,0
0x11c1b0,FUN_0011c1b0,leaf,network_messages.obj,pass,,0,0,1
0x11c1d0,FUN_0011c1d0,leaf,network_messages.obj,pass,,0,0,1
0x11c1e0,FUN_0011c1e0,leaf,network_messages.obj,pass,,0,0,1
0x11c290,FUN_0011c290,stubbable,network_messages.obj,pass,,50,50,0
0x11c310,FUN_0011c310,stubbable,network_messages.obj,error,emulation_error,0,50,0
0x12b640,initialize_network_game_packets,data_only,network_messages.obj,error,emulation_error,0,50,0
0x12c060,network_game_server_open_game,stubbable,network_server_manager.obj,pass,,50,50,0
0x12c0b0,network_game_server_close_game,stubbable,network_server_manager.obj,pass,,50,50,0
0x12c1c0,FUN_0012c1c0,stubbable,network_server_manager.obj,pass,,90,90,0
0x12c290,FUN_0012c290,stubbable,network_server_manager.obj,pass,,50,50,0
0x12c370,network_server_manager_game_over,stubbable,network_server_manager.obj,pass,,50,50,0
0x12c500,network_game_server_client_machine_is_joined_to_game,stubbable,network_server_manager.obj,pass,,50,50,0
0x12caa0,network_game_server_all_machines_have_loaded,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d150,server_has_enough_machines,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d3b0,network_game_server_adjust_machine_settings,leaf,network_server_manager.obj,pass,,0,0,1
0x12d570,network_game_server_get_game,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d9f0,FUN_0012d9f0,stubbable,network_server_manager.obj,pass,,50,50,0
0x12db60,FUN_0012db60,stubbable,network_server_manager.obj,pass,,90,90,0
0x12dd20,FUN_0012dd20,stubbable,network_server_manager.obj,pass,,50,50,0
0x12de20,FUN_0012de20,stubbable,network_server_manager.obj,error,emulation_error,0,50,0
0x12df50,FUN_0012df50,stubbable,network_server_manager.obj,pass,,49,50,0
0x12ea00,network_game_client_dispose,stubbable,network_server_manager.obj,fail,divergence,0,50,0
0x12bdb0,countdown_timer_get_time_remaining,stubbable,network_server_manager.obj,fail,divergence,35,50,0
0x12bd80,countdown_timer_update,stubbable,network_server_manager.obj,pass,,50,50,0
0x12be10,countdown_timer_increment,stubbable,network_server_manager.obj,fail,divergence,48,50,0
0x12bea0,countdown_timer_decrement,stubbable,network_server_manager.obj,pass,,50,50,0
0x12bf30,countdown_timer_set_time_remaining,stubbable,network_server_manager.obj,pass,,50,50,0
0x12bf70,network_game_server_set_game_name,stubbable,network_server_manager.obj,pass,,50,50,0
0x12bfe0,network_game_server_get_game_name,stubbable,network_server_manager.obj,pass,,50,50,0
0x12c020,network_game_server_get_state,stubbable,network_server_manager.obj,pass,,50,50,0
0x12c7e0,network_game_server_add_player_to_game,stubbable,network_server_manager.obj,pass,,81,90,0
0x12c920,network_game_server_remove_player_from_game,stubbable,network_server_manager.obj,pass,,90,90,0
0x12cb20,network_game_server_client_machine_game_loading_completed,stubbable,network_server_manager.obj,pass,,22,50,0
0x12cbe0,network_game_server_client_machine_is_precached,stubbable,network_server_manager.obj,pass,,50,50,0
0x12cc10,network_game_server_handle_client_update_packet,stubbable,network_server_manager.obj,fail,divergence,48,50,0
0x12cfd0,network_game_server_begin_game_start_countdown,stubbable,network_server_manager.obj,pass,,37,50,0
0x12d210,network_game_server_invalidate_network_machine,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d250,network_game_generate_join_game_token,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d380,network_game_server_get_connection,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d640,network_game_server_game_can_start,stubbable,network_server_manager.obj,pass,,50,50,0
0x12d690,network_game_server_pause_countdown,stubbable,network_server_manager.obj,pass,,50,50,0
0x12e1d0,network_game_server_stalled_on_client,stubbable,network_server_manager.obj,pass,,50,50,0
0x12f3d0,FUN_0012f3d0,stubbable,network_server_manager.obj,pass,,50,50,0
0x84a10,real_vector3d_valid,leaf,objects.obj,pass,,50,50,0
0x84fe0,FUN_00084fe0,data_only,objects.obj,pass,,50,50,0
0x850d0,FUN_000850d0,data_only,objects.obj,pass,,50,50,0
0x85150,FUN_00085150,data_only,objects.obj,pass,,50,50,0
0x85180,FUN_00085180,stubbable,objects.obj,pass,,50,50,0
0x853a0,FUN_000853a0,stubbable,objects.obj,pass,,50,50,0
0x853c0,FUN_000853c0,stubbable,objects.obj,error,emulation_error,0,50,0
0x9eb40,FUN_0009eb40,data_only,objects.obj,pass,,50,50,0
0xae110,FUN_000ae110,stubbable,objects.obj,pass,,50,50,0
0xae250,FUN_000ae250,stubbable,objects.obj,pass,,50,50,0
0x134ae0,FUN_00134ae0,stubbable,objects.obj,pass,,50,50,0
0x134be0,FUN_00134be0,stubbable,objects.obj,pass,,50,50,0
0x134c20,FUN_00134c20,stubbable,objects.obj,pass,,50,50,0
0x1353b0,FUN_001353b0,stubbable,objects.obj,pass,,50,50,0
0x1353f0,FUN_001353f0,stubbable,objects.obj,pass,,50,50,0
0x135f90,FUN_00135f90,stubbable,objects.obj,pass,,50,50,0
0x136040,FUN_00136040,stubbable,objects.obj,pass,,50,50,0
0x1360a0,FUN_001360a0,data_only,objects.obj,pass,,50,50,0
0x136100,FUN_00136100,data_only,objects.obj,pass,,50,50,0
0x136150,FUN_00136150,stubbable,objects.obj,fail,divergence,0,50,0
0x1365d0,FUN_001365d0,stubbable,objects.obj,fail,divergence,0,50,0
0x1396e0,object_wake,stubbable,objects.obj,pass,,50,50,0
0x1397f0,FUN_001397f0,data_only,objects.obj,pass,,50,50,0
0x1398b0,FUN_001398b0,stubbable,objects.obj,pass,,50,50,0
0x1398d0,FUN_001398d0,stubbable,objects.obj,pass,,50,50,0
0x139990,FUN_00139990,stubbable,objects.obj,pass,,50,50,0
0x139a30,FUN_00139a30,stubbable,objects.obj,pass,,50,50,0
0x139c20,FUN_00139c20,stubbable,objects.obj,pass,,50,50,0
0x139e50,FUN_00139e50,stubbable,objects.obj,fail,divergence,0,50,0
0x13a250,FUN_0013a250,stubbable,objects.obj,pass,,50,50,0
0x13a340,FUN_0013a340,stubbable,objects.obj,pass,,50,50,0
0x13a420,FUN_0013a420,stubbable,objects.obj,pass,,50,50,0
0x13a5f0,FUN_0013a5f0,stubbable,objects.obj,pass,,50,50,0
0x13a740,FUN_0013a740,stubbable,objects.obj,fail,divergence,0,50,0
0x13ab20,FUN_0013ab20,stubbable,objects.obj,fail,divergence,0,50,0
0x13b1b0,FUN_0013b1b0,stubbable,objects.obj,error,emulation_error,0,50,0
0x13b290,FUN_0013b290,stubbable,objects.obj,error,emulation_error,0,50,0
0x13b380,FUN_0013b380,stubbable,objects.obj,error,emulation_error,0,50,0
0x13bce0,FUN_0013bce0,stubbable,objects.obj,error,emulation_error,0,50,0
0x13c080,FUN_0013c080,stubbable,objects.obj,error,emulation_error,0,50,0
0x13c2e0,FUN_0013c2e0,data_only,objects.obj,pass,,50,50,0
0x13c3a0,FUN_0013c3a0,data_only,objects.obj,pass,,50,50,0
0x13c3d0,FUN_0013c3d0,data_only,objects.obj,pass,,50,50,0
0x13c400,FUN_0013c400,data_only,objects.obj,pass,,50,50,0
0x13ca30,FUN_0013ca30,stubbable,objects.obj,error,emulation_error,0,50,0
0x13cab0,FUN_0013cab0,stubbable,objects.obj,error,emulation_error,0,50,0
0x13cdd0,FUN_0013cdd0,stubbable,objects.obj,pass,,50,50,0
0x13d570,cluster_get_first_noncollideable_object,stubbable,objects.obj,pass,,50,50,0
0x13d590,cluster_get_next_noncollideable_object,stubbable,objects.obj,pass,,50,50,0
0x13d5b0,cluster_partition_object_iter_first,stubbable,objects.obj,pass,,50,50,0
0x13d5d0,cluster_partition_object_iter_next,stubbable,objects.obj,pass,,50,50,0
0x13d5f0,FUN_0013d5f0,stubbable,objects.obj,error,emulation_error,0,50,0
0x13d6f0,object_iterator_new,stubbable,objects.obj,pass,,50,50,0
0x13d870,FUN_0013d870,leaf,objects.obj,pass,,0,0,1
0x13d880,object_name_list_set_handle,stubbable,objects.obj,pass,,50,50,0
0x13d8b0,FUN_0013d8b0,stubbable,objects.obj,pass,,50,50,0
0x13db50,garbage_collect_now,data_only,objects.obj,pass,,50,50,0
0x13db60,FUN_0013db60,stubbable,objects.obj,pass,,50,50,0
0x13dbe0,FUN_0013dbe0,data_only,objects.obj,pass,,50,50,0
0x13dc10,FUN_0013dc10,data_only,objects.obj,pass,,50,50,0
0x13dcb0,FUN_0013dcb0,data_only,objects.obj,pass,,50,50,0
0x13dda0,object_definition_predict,stubbable,objects.obj,pass,,50,50,0
0x13de80,object_beautify,stubbable,objects.obj,fail,divergence,2,50,0
0x13e050,object_header_block_allocate,stubbable,objects.obj,pass,,50,50,0
0x13e1a0,FUN_0013e1a0,stubbable,objects.obj,error,emulation_error,0,50,0
0x13eb30,object_scripting_set_collideable,stubbable,objects.obj,fail,divergence,2,50,0
0x13ebc0,object_marker_end,stubbable,objects.obj,pass,,50,50,0
0x13ec00,object_markers_need_update,stubbable,objects.obj,fail,divergence,0,50,0
0x13f120,find_objects_from_point_vector,stubbable,objects.obj,pass,,50,50,0
0x13f4b0,objects_dump_memory,stubbable,objects.obj,error,emulation_error,0,50,0
0x13f810,objects_initialize,stubbable,objects.obj,fail,divergence,0,50,0
0x13f9f0,objects_dispose_from_old_map,stubbable,objects.obj,pass,,50,50,0
0x13fb30,object_activate,stubbable,objects.obj,fail,divergence,0,50,0
0x13fb80,object_deactivate,stubbable,objects.obj,fail,divergence,0,50,0
0x13fbc0,object_reset,data_only,objects.obj,error,emulation_error,0,50,0
0x13fc20,object_placement_data_new,stubbable,objects.obj,pass,,50,50,0
0x13fd00,object_disconnect_from_map,stubbable,objects.obj,fail,divergence,0,50,0
0x13fea0,object_get_child_marker_definition,stubbable,objects.obj,fail,divergence,0,50,0
0x13fef0,object_has_node,stubbable,objects.obj,fail,divergence,0,50,0
0x13ff50,object_set_automatic_deactivation,stubbable,objects.obj,fail,divergence,0,50,0
0x140230,object_adjust_interpolation_position,stubbable,objects.obj,fail,divergence,0,50,0
0x140720,object_name_list_get_handle,data_only,objects.obj,pass,,50,50,0
0x140b80,objects_scripting_set_scale,stubbable,objects.obj,pass,,2,50,0
0x140eb0,object_get_node_matrix,stubbable,objects.obj,fail,divergence,0,50,0
0x1414e0,FUN_001414e0,stubbable,objects.obj,fail,divergence,0,50,0
0x143510,objects_scripting_detach,stubbable,objects.obj,fail,divergence,3,50,0
0x143550,FUN_00143550,stubbable,objects.obj,fail,divergence,0,50,0
0x143a00,attachments_delete,stubbable,objects.obj,fail,divergence,0,50,0
0x143be0,object_translate,stubbable,objects.obj,fail,divergence,0,50,0
0x1443f0,object_try_place,stubbable,objects.obj,fail,divergence,0,50,0
0x144940,object_new_by_name,stubbable,objects.obj,error,emulation_error,0,50,0
0x1449b0,object_delete_recursive,stubbable,objects.obj,error,emulation_error,0,50,0
0x145490,FUN_00145490,stubbable,objects.obj,pass,,50,50,0
0x1a9520,FUN_001a9520,stubbable,objects.obj,error,emulation_error,0,50,0
0x8c030,FUN_0008c030,data_only,observer.obj,fail,divergence,0,50,0
0x8c150,FUN_0008c150,stubbable,observer.obj,error,emulation_error,0,50,0
0x8c440,FUN_0008c440,leaf,observer.obj,error,emulation_error,0,50,0
0x9f6c0,particle_systems_initialize_for_new_map,stubbable,particle_systems.obj,pass,,50,50,0
0x9f7c0,particle_systems_dispose,leaf,particle_systems.obj,pass,,50,50,0
0x9f920,FUN_0009f920,leaf,particle_systems.obj,pass,,50,50,0
0x9f9d0,FUN_0009f9d0,leaf,particle_systems.obj,pass,,50,50,0
0x9fcd0,particle_systems_dispose_from_old_map,stubbable,particle_systems.obj,pass,,50,50,0
0x9fd30,FUN_0009fd30,stubbable,particle_systems.obj,fail,divergence,71,90,0
0xa0080,FUN_000a0080,stubbable,particle_systems.obj,pass,,50,50,0
0xa0180,FUN_000a0180,stubbable,particle_systems.obj,pass,,50,50,0
0xa0fd0,FUN_000a0fd0,stubbable,particle_systems.obj,error,emulation_error,0,50,0
0xa10f0,particle_systems_update,data_only,particle_systems.obj,fail,divergence,0,50,0
0xa1210,FUN_000a1210,stubbable,particles.obj,pass,,50,50,0
0xa1480,particles_initialize,stubbable,particles.obj,pass,,50,50,0
0xa14b0,particles_initialize_for_new_map,stubbable,particles.obj,pass,,50,50,0
0xa14c0,particles_dispose_from_old_map,stubbable,particles.obj,pass,,50,50,0
0xa14d0,particles_dispose,data_only,particles.obj,pass,,50,50,0
0xa16b0,valid_real_point3d,leaf,particles.obj,pass,,50,50,0
0xa2570,particles_update,stubbable,particles.obj,error,timeout,0,0,0
0xa1670,particle_get_radius,stubbable,particles.obj,pass,,50,50,0
0xa1710,valid_real_argb_color,stubbable,particles.obj,pass,,50,50,0
0xa1770,FUN_000a1770,stubbable,particles.obj,pass,,90,90,0
0xa18c0,FUN_000a18c0,stubbable,particles.obj,error,emulation_error,0,50,0
0xa1510,FUN_000a1510,stubbable,particles.obj,error,timeout,0,0,0
0xa12e0,FUN_000a12e0,stubbable,particles.obj,pass,,50,50,0
0xa14f0,particle_delete,stubbable,particles.obj,pass,,50,50,0
0xa1b60,FUN_000a1b60,stubbable,particles.obj,pass,,24,50,0
0xa1c30,FUN_000a1c30,stubbable,particles.obj,pass,,50,50,0
0x1bdb70,physical_memory_allocate,stubbable,physical_memory_map.obj,fail,divergence,0,50,0
0x1bdc60,physical_memory_map_verify,data_only,physical_memory_map.obj,fail,divergence,0,50,0
0xb63f0,player_control_dispose,leaf,player_control.obj,pass,,50,50,0
0xb85c0,player_control_initialize_for_new_map,data_only,player_control.obj,fail,divergence,0,50,0
0xb6a20,player_clear_aim_assist,stubbable,player_control.obj,pass,,50,50,0
0xb7f40,player_control_set_unit_seat,stubbable,player_control.obj,pass,,50,50,0
0xb6990,unit_get_local_player_index,stubbable,player_control.obj,pass,,50,50,0
0xa2700,player_effect_initialize,stubbable,player_effects.obj,fail,divergence,0,50,0
0xa2740,player_effect_dispose,leaf,player_effects.obj,pass,,50,50,0
0xa2750,player_effect_initialize_for_new_map,stubbable,player_effects.obj,pass,,50,50,0
0xa2790,player_effect_dispose_from_old_map,leaf,player_effects.obj,pass,,50,50,0
0xa2ca0,player_effect_update,stubbable,player_effects.obj,error,timeout,0,0,0
0xa2e80,player_effect_apply,stubbable,player_effects.obj,pass,,3,50,0
0xb8d70,update_client_new,stubbable,player_queues_new.obj,error,emulation_error,0,50,0
0xb8e40,update_client_start,stubbable,player_queues_new.obj,pass,,50,50,0
0xb8f90,update_get_maximum_actions,data_only,player_queues_new.obj,pass,,50,50,0
0xb8fa0,update_client_build_client_update,data_only,player_queues_new.obj,pass,,50,50,0
0xb9040,update_get_buffer_entry,stubbable,player_queues_new.obj,pass,,50,50,0
0xb90d0,update_server_new,stubbable,player_queues_new.obj,fail,divergence,0,50,0
0xb9150,update_server_delete,stubbable,player_queues_new.obj,pass,,50,50,0
0xb91b0,update_server_start,stubbable,player_queues_new.obj,pass,,50,50,0
0xb9270,update_server_get_update,stubbable,player_queues_new.obj,pass,,50,50,0
0xb9340,player_control_get_current_actions,stubbable,player_queues_new.obj,pass,,50,50,0
0xb9610,update_get_game_time,data_only,player_queues_new.obj,pass,,50,50,0
0xb9990,update_server_create_snapshot,stubbable,player_queues_new.obj,pass,,50,50,0
0xb9a70,update_client_apply_actions,stubbable,player_queues_new.obj,pass,,50,50,0
0xb8f00,update_client_add_player,stubbable,player_queues_new.obj,pass,,50,50,0
0xb8f40,update_client_queue,data_only,player_queues_new.obj,pass,,50,50,0
0xb8f70,update_client_queue_push,stubbable,player_queues_new.obj,fail,divergence,0,50,0
0xb8ff0,player_new_queue,stubbable,player_queues_new.obj,pass,,50,50,0
0xb97b0,FUN_000b97b0,stubbable,player_queues_new.obj,fail,divergence,42,50,0
0xb9b30,rumble_initialize,stubbable,player_rumble.obj,pass,,50,50,0
0xb9b50,rumble_dispose,leaf,player_rumble.obj,pass,,50,50,0
0xb9b60,rumble_initialize_for_new_map,stubbable,player_rumble.obj,pass,,50,50,0
0xb9d30,rumble_clear_for_local_player,stubbable,player_rumble.obj,pass,,49,50,0
0xb9d60,rumble_clear_all_players,stubbable,player_rumble.obj,pass,,50,50,0
0xb9bc0,rumble_player_impulse,stubbable,player_rumble.obj,fail,divergence,0,50,0
0xb9b80,rumble_player_set_scripted_values,data_only,player_rumble.obj,pass,,50,50,0
0xb9ba0,rumble_player_set_scale,data_only,player_rumble.obj,pass,,50,50,0
0xb9da0,rumble_set_direct_motors,data_only,player_rumble.obj,pass,,50,50,0
0xe0700,player_ui_dispose,stubbable,player_ui.obj,fail,divergence,0,50,0
0xe0c30,player_ui_remember_player1_profile,stubbable,player_ui.obj,pass,,50,50,0
0xe1350,player_ui_initialize,stubbable,player_ui.obj,fail,divergence,0,50,0
0xba100,players_initialize,stubbable,players.obj,pass,,50,50,0
0xba170,players_initialize_for_new_map,stubbable,players.obj,fail,divergence,0,50,0
0xba220,players_dispose_from_old_map,stubbable,players.obj,pass,,50,50,0
0xba240,players_dispose,data_only,players.obj,pass,,50,50,0
0xba2e0,local_player_exists,stubbable,players.obj,pass,,50,50,0
0xba390,player_delete,stubbable,players.obj,pass,,50,50,0
0xba3b0,players_get_respawn_failure,data_only,players.obj,pass,,50,50,0
0xba4b0,local_player_count,data_only,players.obj,fail,divergence,0,50,0
0xba4c0,local_player_get_next,data_only,players.obj,pass,,50,50,0
0xba500,player_index_from_unit_index,stubbable,players.obj,pass,,50,50,0
0xba550,player_died,stubbable,players.obj,pass,,50,50,0
0xba5e0,players_are_all_dead,data_only,players.obj,pass,,50,50,0
0xba6d0,player_input_enable,data_only,players.obj,pass,,50,50,0
0xba6f0,player_input_enabled,data_only,players.obj,pass,,50,50,0
0xba800,any_player_is_dead,stubbable,players.obj,pass,,50,50,0
0xbac80,players_update_pvs,stubbable,players.obj,fail,divergence,0,50,0
0x1544d0,FUN_001544d0,leaf,point_physics.obj,pass,,50,50,0
0x154860,point_physics_initialize_for_new_map,data_only,point_physics.obj,pass,,50,50,0
0x154890,point_physics_dispose_from_old_map,leaf,point_physics.obj,pass,,50,50,0
0x1bdd40,FUN_001bdd40,data_only,predicted_resources.obj,pass,,50,50,0
0x1bdd50,FUN_001bdd50,data_only,predicted_resources.obj,pass,,50,50,0
0x1bdd60,FUN_001bdd60,data_only,predicted_resources.obj,pass,,50,50,0
0x1bdd70,FUN_001bdd70,data_only,predicted_resources.obj,pass,,50,50,0
0x1bde90,FUN_001bde90,stubbable,predicted_resources.obj,pass,,50,50,0
0x1bdec0,FUN_001bdec0,stubbable,predicted_resources.obj,pass,,50,50,0
0x8fac0,profile_exit_private,data_only,profile.obj,pass,,50,50,0
0x913e0,profile_tick_start,data_only,profile.obj,pass,,50,50,0
0x91470,profile_tick_end,data_only,profile.obj,pass,,50,50,0
0x91510,profile_render_start,data_only,profile.obj,pass,,50,50,0
0x91540,profile_render_end,data_only,profile.obj,pass,,50,50,0
0x915b0,profile_render_window_start,data_only,profile.obj,fail,divergence,7,50,0
0x91640,profile_render_window_end,data_only,profile.obj,pass,,50,50,0
0x916e0,profile_texture_start,data_only,profile.obj,pass,,50,50,0
0x91710,profile_texture_end,data_only,profile.obj,pass,,50,50,0
0x91780,profile_frame_start,data_only,profile.obj,fail,divergence,0,50,0
0x91800,profile_frame_end,data_only,profile.obj,fail,divergence,0,50,0
0x92090,symbol_table_dispose,data_only,profile.obj,pass,,50,50,0
0xf7cb0,projectile_kill_tracer,stubbable,projectiles.obj,pass,,50,50,0
0xf7ce0,projectiles_delete_all,stubbable,projectiles.obj,pass,,50,50,0
0xf7d30,projectile_set_target_object_index,stubbable,projectiles.obj,pass,,50,50,0
0xf7d50,projectile_make_tracer,stubbable,projectiles.obj,pass,,50,50,0
